id_job,date_join,salary,last_por_hike,id_employee
3159,2008-11-02,122662,6,508622
3160,2015-06-17,61865,29,216357
3161,2011-09-04,45650,12,795355
3162,2016-07-13,40105,28,785085
3163,2004-02-04,89308,24,246830
3164,2007-03-15,73995,13,402124
3165,2014-09-17,153051,17,481325
3166,2017-05-27,126537,25,330691
3167,2014-06-18,84115,8,688356
3168,1991-10-13,167270,25,286965
3169,2015-04-29,160140,2,976326
3170,2012-06-15,84529,20,397119
3171,2011-12-28,152365,1,501440
3172,2017-06-19,175842,25,143936
3173,2016-10-18,174465,8,183408
3174,2013-02-19,121436,18,441890
3175,2011-01-16,161997,24,480191
3176,2013-09-29,145890,8,979602
3177,2010-09-30,147483,8,916209
3178,2011-10-24,112892,22,301864
3179,2017-03-03,176108,7,280695
3180,2013-12-03,178130,19,992369
3181,2015-09-26,187054,8,190626
3182,2012-02-26,105312,22,318240
3183,1981-01-23,65448,12,712686
3184,2014-08-11,150304,22,253037
3185,2012-07-04,109945,10,960923
3186,1982-09-12,58394,24,794893
3187,2012-10-10,120927,26,920098
3188,2009-10-07,119688,25,274247
3189,2011-08-15,154332,7,966954
3190,2004-10-27,107618,22,790036
3191,2003-07-07,106108,4,228289
3192,2010-04-30,125589,24,246591
3193,2007-12-09,132293,27,470277
3194,2009-06-23,66741,11,685668
3195,2006-05-23,109713,27,213486
3196,2009-07-04,191845,24,608059
3197,2008-02-05,62315,15,434703
3198,2016-04-27,90307,6,534794
3199,1990-12-27,158119,21,772226
3200,2005-04-18,49323,24,613477
3201,2017-01-25,41791,15,929080
3202,2007-10-06,96136,8,408650
3203,2007-03-29,187858,14,857473
3204,2017-05-18,178428,26,570628
3205,2016-06-17,159520,13,641180
3206,2016-09-16,187833,9,966144
3207,1985-12-06,58119,1,325834
3208,2016-08-26,171587,6,743018
3209,1991-10-25,128207,4,169364
3210,1985-05-22,157282,3,689968
3211,1992-02-27,83250,3,229230
3212,2014-03-16,175765,26,474887
3213,1992-08-19,76962,5,203140
3214,2016-03-11,147148,8,456046
3215,1992-06-20,165252,0,662117
3216,1996-02-29,134955,9,205092
3217,2004-03-09,103804,19,814827
3218,2010-04-03,73380,28,325195
3219,2008-01-25,86282,11,608705
3220,2001-08-01,192684,17,147661
3221,2006-10-28,188157,29,973446
3222,2015-03-22,47706,29,112574
3223,2016-04-30,161156,17,679076
3224,1993-08-01,174508,14,972355
3225,2012-01-20,143349,7,947499
3226,2012-05-31,40135,13,179349
3227,2014-03-21,169844,13,734178
3228,2001-06-15,70514,4,262995
3229,2009-05-27,89118,19,485520
3230,2003-09-01,61459,6,668802
3231,2015-09-06,89973,15,399717
3232,2013-05-22,77822,25,753575
3233,2014-08-20,164108,1,774412
3234,2017-03-19,65751,25,964668
3235,2013-09-29,69326,9,691154
3236,2014-07-03,43083,24,119932
3237,1993-03-10,118364,5,397780
3238,2005-01-08,52862,17,260579
3239,2004-12-09,118343,28,527598
3240,2013-05-26,64977,22,549186
3241,2012-01-20,65844,18,405375
3242,2012-10-01,50929,0,129504
3243,2011-12-24,162620,21,579025
3244,1989-09-30,176720,3,753630
3245,2009-08-11,156910,8,715871
3246,2009-07-02,138867,17,204312
3247,2003-03-31,135407,17,224611
3248,2009-12-26,68551,5,651288
3249,2008-08-14,130827,8,297420
3250,1984-02-07,188874,10,302763
3251,2010-04-20,110114,6,955515
3252,1992-05-21,130250,21,935356
3253,2017-08-07,188270,21,237099
3254,2016-10-04,128927,10,996962
3255,1994-12-23,152806,19,222094
3256,2014-09-20,133622,13,199204
3257,1994-06-18,143819,26,810355
3258,2017-07-16,85287,27,849462
3259,1999-08-06,54701,0,614463
3260,2017-01-28,195005,16,283599
3261,2003-12-18,58460,26,550442
3262,2000-07-07,84995,3,982714
3263,2011-02-09,64679,27,598605
3264,1991-09-29,177767,13,290591
3265,2015-10-10,112087,2,873433
3266,2014-03-28,118373,2,981841
3267,2016-01-18,61771,8,585816
3268,1986-05-06,94809,20,597405
3269,2016-08-27,195998,11,258764
3270,1997-07-03,81525,21,352974
3271,2016-10-31,47668,14,335481
3272,2001-04-02,71064,9,870327
3273,1998-02-07,185398,0,207575
3274,2010-08-22,78835,6,203806
3275,2008-12-08,199216,21,135633
3276,1995-05-25,185995,13,967485
3277,2008-04-20,91896,12,756596
3278,2007-05-07,125469,28,701926
3279,2013-10-29,160914,8,427948
3280,2016-08-16,196094,27,286069
3281,1993-04-22,96014,18,658702
3282,2016-12-25,49875,27,533152
3283,2003-11-20,137423,30,766084
3284,2000-09-06,97387,8,887330
3285,2011-11-26,139673,10,452358
3286,1983-06-06,76281,7,137643
3287,1987-08-02,106056,14,774010
3288,2002-09-25,87931,7,177138
3289,2016-06-30,198704,6,419955
3290,2015-01-26,167197,15,723786
3291,2012-02-13,189286,10,437673
3292,2014-04-04,90314,0,697650
3293,2010-03-20,115342,3,546138
3294,2007-11-08,45913,6,837642
3295,2012-09-05,107237,29,618891
3296,2015-08-09,114156,4,585637
3297,2002-08-22,110731,1,698366
3298,2011-03-26,59003,26,265724
3299,2012-02-17,110193,0,235903
3300,2014-08-06,178607,14,253046
3301,1994-06-18,57420,28,140799
3302,2010-10-26,158820,28,604441
3303,2004-06-15,191096,28,777262
3304,2017-04-25,114847,15,400887
3305,1996-08-02,71863,26,825965
3306,1991-12-21,45998,14,718429
3307,2001-02-20,138037,23,371278
3308,2013-08-12,48589,25,255342
3309,2013-07-20,186923,16,241983
3310,2015-12-10,151954,17,421112
3311,2012-03-20,106772,8,522127
3312,1995-06-21,122580,30,470546
3313,2002-08-18,64365,1,482007
3314,2016-11-30,101384,9,821918
3315,1999-10-17,113208,10,623745
3316,1981-03-18,99093,10,920250
3317,2017-04-27,187365,24,647001
3318,1990-02-05,94767,27,451284
3319,1990-10-05,45909,9,695934
3320,2010-12-22,122436,14,489491
3321,2002-02-24,53002,19,137411
3322,2014-02-08,90864,2,496764
3323,1991-09-29,198597,0,787142
3324,2013-12-31,81445,18,644035
3325,2006-09-22,84762,9,389272
3326,2016-11-26,149215,23,483586
3327,2005-12-08,82646,28,599463
3328,1999-11-15,131991,15,333156
3329,2016-01-08,65039,11,610321
3330,2004-03-30,172642,27,399651
3331,2016-02-01,159592,4,224749
3332,1993-06-26,139473,8,892412
3333,2016-10-29,167632,24,849439
3334,2016-07-16,169749,17,376089
3335,2010-04-16,93623,12,214052
3336,2013-08-18,121324,26,501977
3337,1991-08-09,110244,14,843877
3338,2009-05-21,77419,17,590040
3339,1999-11-19,84086,15,980404
3340,2014-12-20,89506,11,422757
3341,2017-07-27,106988,16,866477
3342,2015-03-07,103321,25,500758
3343,2016-05-12,157983,22,646037
3344,1989-11-14,93013,30,788052
3345,1988-05-08,100880,1,128445
3346,2016-01-19,148401,12,974616
3347,1983-05-17,142470,28,222942
3348,1981-11-18,140371,27,173005
3349,2015-02-28,156346,0,737694
3350,2016-12-26,69387,18,410107
3351,1987-07-06,157363,6,126755
3352,2014-06-13,162136,18,719595
3353,2017-03-04,91714,17,323835
3354,2015-08-14,141289,12,862841
3355,1995-08-07,187634,23,468425
3356,2005-09-13,173397,10,150534
3357,1995-10-11,111722,10,885402
3358,2016-01-28,119899,1,170545
3359,2001-05-27,175907,27,679211
3360,1993-07-20,156271,0,894261
3361,1987-09-16,40011,11,970409
3362,2017-01-31,104287,30,300287
3363,1995-02-05,154967,11,246798
3364,2005-06-30,142411,2,765501
3365,2014-11-01,191633,25,523574
3366,2013-03-06,159309,28,806810
3367,2007-02-23,100253,1,562517
3368,1994-10-17,175497,27,756929
3369,2016-09-25,45538,9,622423
3370,2014-03-12,138099,9,513083
3371,2017-05-14,142362,19,768566
3372,2015-04-21,153742,1,608617
3373,2007-05-17,157092,9,768964
3374,2015-02-26,184572,30,301975
3375,2009-08-07,179544,24,938567
3376,1999-08-17,192391,13,821922
3377,2001-08-31,110560,29,848018
3378,2015-06-24,155926,29,796802
3379,2005-01-06,170208,13,147010
3380,2011-02-10,66218,30,451150
3381,2010-07-23,191616,26,641105
3382,2017-07-04,45139,19,264113
3383,2015-08-07,145419,12,983142
3384,2015-11-22,132031,4,450784
3385,2016-07-06,59841,12,451447
3386,1991-02-04,123472,7,738683
3387,2015-01-02,101397,6,953744
3388,2010-09-29,51167,7,133812
3389,2016-01-24,181221,3,173415
3390,2016-04-09,162966,11,148519
3391,1987-10-04,92019,1,997022
3392,2015-12-26,111996,7,963395
3393,1997-02-01,100648,16,361965
3394,2015-06-23,138941,27,662078
3395,2013-10-24,41318,10,885383
3396,2010-11-01,192419,30,788981
3397,2013-07-11,114422,29,857648
3398,2006-04-05,172503,6,368823
3399,2006-01-09,75985,1,183768
3400,1982-10-27,42364,3,749078
3401,2005-08-18,102747,23,522714
3402,2010-11-01,193036,13,293114
3403,2013-09-29,97864,24,319098
3404,1989-09-10,86298,28,840702
3405,2010-02-10,162235,24,755003
3406,2002-01-15,120705,8,963652
3407,2016-07-25,196458,18,649716
3408,2016-12-18,185714,25,155487
3409,2013-10-12,158403,6,335168
3410,2014-06-16,88958,21,982920
3411,2006-10-16,141423,15,979280
3412,2008-06-15,41635,20,893576
3413,2013-08-29,118175,7,273898
3414,2011-01-06,67024,8,263301
3415,2016-01-30,195077,0,737314
3416,2009-10-21,117122,21,155281
3417,2016-05-04,182382,16,881360
3418,2014-12-11,162413,11,818736
3419,2005-09-20,44887,30,159766
3420,2014-12-26,199760,10,621647
3421,2017-06-28,118258,17,836645
3422,2014-09-01,163415,30,667510
3423,2006-12-30,175983,16,802898
3424,2011-04-29,84167,22,123892
3425,2005-12-25,151949,7,923877
3426,2011-10-08,81602,14,401690
3427,2012-09-10,83647,20,946061
3428,2016-08-04,134496,28,990629
3429,2013-05-23,81000,2,879439
3430,2012-12-15,94329,23,201019
3431,1993-12-02,45817,17,994473
3432,2009-09-08,126928,3,950645
3433,2016-04-16,186870,6,905860
3434,2006-01-06,47229,23,624577
3435,2005-08-04,55592,18,215333
3436,2010-08-18,52175,30,257899
3437,2008-06-06,107417,27,741258
3438,2012-05-13,116721,0,958011
3439,2008-04-05,73721,9,807263
3440,1990-02-23,157982,23,149860
3441,1999-06-16,149410,6,728786
3442,2016-09-02,72498,15,449637
3443,2013-05-24,161115,24,636420
3444,2017-08-07,71624,28,639169
3445,2016-01-22,81023,2,441632
3446,2010-07-29,180043,24,657671
3447,2004-06-03,171335,7,417051
3448,1989-05-14,42407,23,305307
3449,2014-09-14,44336,13,196907
3450,2008-05-22,63111,18,908555
3451,2007-10-06,123104,23,447603
3452,2012-11-15,144171,20,752929
3453,2014-12-05,67835,16,125092
3454,2012-02-13,166247,5,199738
3455,2017-07-07,132799,16,235727
3456,2011-08-18,157783,29,625752
3457,2004-12-11,98913,27,350589
3458,2010-11-28,57271,12,213568
3459,1987-06-17,66951,1,123275
3460,2012-10-31,133645,0,509335
3461,2017-10-06,76368,3,505614
3462,1986-05-18,129789,25,553397
3463,2010-09-11,194753,23,466853
3464,2012-12-16,194187,11,944963
3465,2005-07-31,42906,3,355196
3466,1983-12-08,145683,2,424140
3467,2006-10-29,120547,23,151716
3468,1983-09-21,56372,9,665765
3469,2017-04-17,137638,14,644397
3470,1999-12-20,57619,15,535053
3471,2000-07-24,156338,3,661208
3472,2009-10-30,194196,21,388374
3473,1989-12-26,148582,11,612203
3474,2002-09-11,71546,1,780287
3475,2012-09-27,174283,29,590652
3476,1987-01-29,161183,25,604598
3477,2007-07-22,65160,9,172082
3478,2016-01-31,109193,15,808335
3479,2008-01-03,99195,4,161240
3480,2005-11-09,152889,26,484196
3481,2016-03-03,190705,13,536976
3482,2012-09-05,110568,20,813694
3483,2008-11-09,121047,6,622810
3484,2005-12-25,49403,7,555434
3485,1992-10-07,174951,30,622089
3486,1996-12-01,56462,7,772982
3487,2009-08-18,147466,5,323287
3488,1996-11-30,97844,15,274530
3489,2001-08-03,166542,28,780990
3490,2017-06-27,190949,16,792156
3491,1997-09-16,96233,4,778136
3492,2008-10-05,194863,7,261764
3493,2003-09-08,85525,30,541728
3494,2015-04-09,163881,22,787068
3495,2017-10-05,67788,22,517575
3496,2016-08-03,169141,13,315367
3497,2001-01-17,55857,25,120721
3498,2007-09-11,133393,3,386245
3499,1994-04-21,77729,28,711579
3500,2006-08-09,103889,28,314299
3501,2013-08-30,77898,15,381086
3502,2016-05-07,148401,30,833665
3503,1992-09-16,149306,4,350439
3504,2002-08-31,59354,5,454361
3505,2006-10-02,60917,2,346533
3506,2006-08-21,51102,6,891535
3507,2013-06-28,125927,19,536421
3508,2017-03-26,155311,11,817639
3509,2015-08-25,55587,24,270804
3510,2012-01-24,59476,20,965292
3511,2014-07-11,163658,30,997661
3512,2014-03-19,53565,16,275281
3513,1988-05-13,46487,30,484901
3514,2008-06-10,109782,12,339710
3515,1998-05-09,143718,30,379830
3516,2012-12-07,80456,3,945831
3517,2001-08-28,104606,24,466526
3518,2011-05-25,199061,14,859464
3519,1986-09-12,84984,19,315578
3520,2012-03-31,149351,26,431338
3521,2010-08-13,99834,21,798414
3522,1996-09-17,127634,20,165231
3523,2017-03-27,116491,18,827312
3524,2016-07-15,163152,19,275695
3525,2014-04-10,93471,17,904448
3526,2014-06-04,81605,21,263144
3527,1988-10-01,169927,21,396639
3528,2015-06-03,136790,25,422967
3529,2016-09-11,130722,24,563546
3530,2013-09-20,135361,22,316450
3531,1992-05-29,192138,22,700479
3532,2005-09-10,199728,25,120168
3533,2008-05-29,73198,25,756881
3534,2006-01-11,114065,23,326072
3535,2000-10-24,77625,17,902734
3536,2016-01-22,158459,24,820045
3537,1997-07-01,111417,23,292884
3538,1996-04-04,136167,22,588938
3539,2010-02-09,121048,15,168170
3540,2008-04-03,59010,19,417183
3541,2000-06-02,197303,13,654466
3542,2016-02-12,75892,16,489653
3543,2002-04-13,69721,26,398535
3544,2007-01-10,149438,9,150785
3545,2016-01-21,156685,14,401794
3546,2017-03-19,185754,17,181048
3547,2011-10-31,136114,22,301999
3548,2012-08-02,82329,10,174117
3549,2006-06-22,161800,26,463957
3550,2017-07-27,159041,3,709183
3551,2003-03-24,130354,1,351489
3552,1999-08-12,77303,17,679509
3553,1996-06-17,123791,19,763972
3554,1998-01-24,152326,15,805017
3555,1991-05-12,72725,1,854135
3556,2016-06-19,43511,7,578906
3557,2012-11-13,85206,23,621552
3558,1999-03-12,87963,1,120513
3559,2007-11-24,46165,24,242933
3560,2011-05-07,182135,3,851096
3561,2000-05-05,172501,12,267005
3562,2000-04-29,116587,19,909198
3563,2008-07-16,88772,25,701749
3564,2001-09-29,188886,2,111150
3565,2012-09-11,108536,11,799560
3566,2004-10-15,159613,2,151160
3567,2016-02-09,126296,15,679205
3568,2007-12-02,96508,0,179869
3569,2010-04-16,45080,25,812370
3570,2011-11-09,131738,10,566940
3571,2007-02-28,104646,6,958123
3572,2011-07-10,197280,18,319894
3573,2017-04-23,155307,4,350845
3574,2016-12-10,43441,13,520308
3575,1989-05-07,162386,29,280528
3576,2016-05-20,45504,21,582929
3577,2015-09-23,106295,8,648764
3578,2016-10-09,143484,28,143262
3579,2016-08-06,43237,2,972648
3580,2005-06-30,60022,27,934739
3581,1992-03-09,171533,3,531050
3582,2014-09-01,141405,14,572141
3583,2006-07-21,148576,17,569908
3584,2010-08-31,126700,6,602376
3585,1994-10-10,143411,4,149885
3586,2014-05-24,70026,26,739291
3587,2007-04-09,69936,6,553050
3588,2014-12-29,160941,2,310285
3589,2012-04-08,45729,14,498595
3590,1991-07-29,67953,2,609176
3591,2003-07-07,41506,4,195348
3592,1998-04-05,70174,24,294199
3593,2017-01-01,86193,1,481098
3594,1995-03-13,42070,19,192267
3595,2014-08-01,192634,26,409833
3596,1999-10-02,76363,22,315023
3597,1987-11-15,168914,1,425789
3598,1994-01-26,170043,8,558931
3599,2016-05-18,160319,4,707628
3600,1980-09-27,118504,12,783834
3601,2009-03-01,86908,19,488322
3602,2017-09-05,162818,27,631097
3603,2015-02-22,181721,13,822945
3604,2012-09-28,95119,10,553552
3605,2010-12-16,74600,26,165497
3606,2015-03-19,167124,19,418367
3607,2004-08-17,146653,12,782531
3608,1987-03-23,146767,8,266158
3609,2010-06-16,120320,27,698035
3610,2016-11-30,107971,7,920797
3611,1991-07-20,130087,23,308445
3612,2015-12-13,178536,26,588807
3613,2002-06-18,118805,14,584471
3614,2001-09-15,191151,25,698336
3615,2010-09-19,164650,11,220837
3616,2013-10-13,62543,7,672161
3617,2014-09-23,63696,19,206154
3618,2011-11-20,165735,16,662497
3619,2001-04-04,53123,20,507391
3620,2001-10-11,40440,6,386500
3621,2001-06-02,120043,19,452244
3622,2009-08-18,66577,0,201354
3623,2017-04-22,180950,29,392771
3624,2009-08-16,45909,11,113388
3625,2012-03-26,96800,5,678046
3626,2009-03-12,196812,15,637880
3627,1999-12-02,128722,16,408065
3628,1988-12-20,187163,23,759564
3629,2011-12-07,79330,24,441124
3630,2015-02-14,190356,18,910495
3631,2004-08-01,44692,20,238005
3632,2000-12-13,149444,15,437495
3633,2016-05-08,141900,20,570742
3634,1997-02-24,194405,4,586963
3635,2007-10-19,137271,25,345971
3636,2011-08-14,77529,26,257045
3637,2017-12-04,100183,14,903976
3638,2003-04-12,171939,12,433831
3639,1992-06-16,47521,10,265653
3640,2003-09-30,58225,16,561583
3641,1992-06-29,103759,19,910717
3642,2005-11-20,44216,11,541431
3643,2012-08-28,181663,10,670500
3644,2017-05-25,122869,6,941877
3645,1995-01-25,148616,24,540887
3646,1993-03-12,193281,13,448880
3647,2012-01-19,43574,19,332051
3648,2004-07-30,129831,7,472198
3649,2015-09-08,109645,15,405002
3650,2016-10-24,84451,9,380190
3651,2014-10-08,127288,3,411601
3652,2007-08-15,167011,19,835327
3653,2011-06-28,133145,4,399165
3654,2015-02-09,128833,6,924826
3655,2000-05-28,169493,11,974092
3656,2013-01-26,194340,13,780884
3657,2002-02-07,109322,4,330073
3658,2014-05-25,65811,1,273813
3659,1996-04-16,162036,15,390889
3660,2016-04-30,46281,7,583662
3661,2016-08-01,144786,14,762232
3662,1989-11-06,105551,10,566964
3663,2003-09-07,124419,5,298113
3664,2012-08-11,114329,24,501964
3665,1988-07-09,115056,8,531851
3666,2014-01-27,191500,27,240095
3667,2016-12-27,76298,30,999422
3668,2004-06-02,149510,5,347040
3669,2016-05-25,57054,26,705173
3670,2017-01-07,102886,1,816700
3671,2017-01-07,49990,30,646561
3672,2002-11-10,184879,1,163649
3673,1988-07-22,121613,29,759032
3674,2010-01-18,77220,0,588498
3675,2015-11-10,142966,17,864370
3676,2004-04-15,58023,1,243948
3677,2007-08-08,85966,1,316964
3678,2017-01-27,192793,18,962662
3679,1992-09-03,130351,14,153552
3680,2003-04-25,93564,21,474709
3681,1997-10-09,186258,5,218650
3682,2011-09-19,111175,29,586817
3683,2017-05-16,77428,5,849015
3684,1989-04-01,65651,11,795656
3685,2010-12-05,70036,28,256026
3686,1987-01-25,139722,26,362925
3687,1997-07-07,192139,15,300422
3688,1985-07-23,120465,15,991131
3689,1993-12-15,188757,12,687178
3690,1999-07-17,94068,0,683402
3691,2012-07-02,77577,11,941638
3692,2005-02-27,138721,5,703985
3693,1996-10-27,190281,30,416890
3694,2017-05-21,120629,23,667226
3695,1997-11-29,104496,26,137952
3696,2014-01-25,98160,25,560573
3697,2012-12-11,71375,26,732760
3698,2015-01-16,119103,27,284937
3699,2014-12-21,103802,19,699964
3700,2013-09-14,156060,10,851314
3701,2014-11-26,90215,29,374642
3702,1990-08-19,164967,25,928084
3703,2003-02-24,179062,13,286368
3704,2017-03-29,131727,8,433467
3705,2015-06-04,78879,6,604093
3706,2000-09-19,171981,0,867552
3707,2016-05-30,118995,0,584498
3708,2014-04-06,148998,10,300577
3709,2017-07-07,75855,2,718259
3710,2013-06-02,74687,18,711905
3711,2013-01-13,129979,0,713117
3712,2008-09-03,198743,6,263027
3713,1999-11-10,198535,1,897098
3714,2004-09-23,50906,7,199042
3715,1992-12-17,168546,17,625187
3716,2016-01-19,61361,15,295264
3717,1992-08-10,75716,25,828382
3718,2017-05-31,144244,9,543428
3719,2000-12-27,113886,17,288427
3720,2007-06-30,69286,2,327464
3721,2012-01-26,80106,10,332694
3722,2007-06-11,86583,7,783311
3723,2016-03-26,140345,25,865868
3724,2017-10-06,149480,18,259420
3725,2010-07-30,40814,8,210654
3726,1995-12-18,120591,5,572393
3727,2004-10-12,169925,26,785299
3728,2014-04-29,185937,4,196656
3729,2008-06-23,75859,26,645691
3730,2012-08-10,102213,28,527045
3731,1993-04-09,164783,12,919822
3732,2002-08-16,102181,12,908756
3733,2005-04-10,184665,20,717939
3734,2011-06-19,83180,0,129095
3735,1991-10-14,139735,27,212849
3736,2014-01-27,143771,25,954370
3737,2009-09-11,40560,27,807009
3738,2017-05-16,133500,3,295261
3739,2001-10-28,54751,11,414219
3740,2005-08-25,80792,5,250652
3741,2016-02-19,103283,25,772548
3742,1982-08-11,43964,22,835496
3743,2013-06-27,67458,15,371858
3744,2006-11-23,50366,7,309375
3745,2002-08-02,51475,16,134791
3746,2005-10-28,188647,30,800199
3747,2017-06-30,185640,27,323451
3748,1988-11-17,159143,0,250819
3749,2009-08-30,135186,25,255121
3750,2013-05-06,187399,25,827446
3751,2011-11-24,119735,21,188107
3752,2015-08-25,125803,22,150992
3753,2014-05-04,168370,10,516622
3754,2006-03-08,168356,13,379097
3755,2004-07-22,135339,16,746912
3756,2014-01-21,83560,17,166634
3757,1991-06-13,161388,7,949079
3758,2006-06-10,150435,25,532464
3759,2008-06-18,185705,10,601266
3760,2012-12-16,142658,9,771324
3761,2016-11-27,193508,20,631757
3762,2014-06-11,105832,24,771974
3763,2015-10-09,44240,29,464548
3764,2014-02-25,152872,11,547145
3765,2012-09-08,165404,27,762843
3766,2016-12-16,62525,28,447510
3767,1990-06-13,117009,15,564895
3768,2009-12-07,146010,6,420802
3769,2008-10-09,71656,10,840004
3770,2008-12-17,86776,3,454958
3771,2013-01-16,55233,10,936864
3772,2017-11-07,178408,16,121951
3773,2017-12-01,153251,6,396498
3774,2017-03-30,145625,7,694547
3775,2012-12-11,127789,0,157552
3776,2007-03-06,53435,11,197085
3777,2015-08-20,130081,1,959506
3778,2003-07-14,169394,28,418066
3779,2012-04-01,73710,25,527141
3780,2007-11-30,43994,29,690097
3781,2016-12-18,73444,23,230688
3782,2010-09-13,154186,20,576092
3783,2005-03-30,74685,1,138351
3784,2016-08-16,55014,29,933940
3785,2014-12-20,198547,25,711183
3786,2010-06-19,144387,13,165205
3787,2000-01-10,167560,3,279215
3788,2011-09-27,105960,2,453407
3789,2002-02-09,56999,23,771055
3790,2012-08-23,95161,0,797439
3791,2002-10-06,176837,14,613631
3792,2016-03-13,53324,24,979021
3793,2015-02-18,169320,21,163178
3794,2013-02-17,94958,7,825280
3795,2016-12-07,167174,28,806367
3796,2014-08-20,153134,9,683147
3797,2008-01-26,177432,16,426018
3798,2016-07-27,148005,24,355552
3799,2014-05-20,135886,12,592505
3800,2013-12-04,63443,28,193875
3801,1994-07-25,77165,30,175299
3802,2005-09-14,156811,24,263309
3803,2017-06-27,65442,15,957991
3804,2007-08-03,126843,14,831140
3805,2016-11-24,50757,3,395666
3806,2007-06-10,104668,14,539058
3807,2008-06-28,175972,23,209087
3808,2017-07-14,132950,3,398381
3809,2009-01-22,179350,29,176800
3810,2017-02-13,118149,26,635977
3811,2015-03-24,97757,0,930700
3812,2002-10-13,40915,10,751988
3813,2013-03-05,195492,17,671750
3814,2008-01-15,89606,4,928253
3815,2009-09-18,163737,24,278049
3816,2013-12-19,101922,9,481861
3817,2017-03-23,75638,6,388601
3818,2004-02-01,139675,30,836078
3819,2017-11-04,182008,8,934999
3820,2005-12-22,61680,5,258625
3821,2015-10-08,192651,23,482136
3822,2014-02-15,159771,1,728431
3823,2012-09-26,168320,11,961282
3824,2011-04-23,162937,4,403082
3825,2012-04-07,68295,10,489955
3826,2007-08-16,194593,2,492518
3827,2010-07-18,158584,0,750834
3828,2014-04-21,107966,5,455650
3829,2017-11-04,45748,15,513022
3830,2008-01-30,64616,28,992110
3831,2011-04-11,61363,22,434568
3832,2006-08-18,141074,16,745811
3833,2011-02-21,122089,6,951783
3834,2007-01-25,148604,28,414760
3835,2007-05-09,190379,16,172043
3836,1996-08-09,91098,0,628221
3837,2017-05-21,100803,13,686717
3838,2015-07-17,126095,19,619029
3839,2016-06-22,77006,27,665354
3840,2016-08-20,53909,30,496595
3841,2016-10-21,104283,21,814449
3842,1999-05-27,159912,17,370598
3843,2009-05-17,42780,4,339685
3844,2016-11-21,154908,7,464270
3845,2014-10-31,166328,5,606085
3846,2013-03-04,198660,16,356151
3847,1992-02-28,91890,1,746089
3848,2002-08-27,191525,8,155867
3849,2008-06-20,184644,28,798874
3850,2017-03-20,119221,27,419494
3851,2013-04-26,123681,19,630930
3852,2017-03-26,115722,28,498956
3853,1996-08-05,73340,3,887880
3854,2004-08-15,69263,5,575438
3855,2017-05-29,185156,6,894220
3856,2000-06-10,76494,28,404616
3857,1989-01-16,115436,0,195421
3858,2015-05-13,49734,3,468133
3859,1996-12-26,123471,25,881281
3860,2015-10-21,182368,2,781322
3861,2014-07-04,75354,22,940521
3862,1993-07-07,177361,19,829405
3863,2015-08-09,78442,21,229973
3864,2009-08-16,143899,16,771054
3865,2015-04-04,111426,14,863901
3866,2007-11-15,187154,9,714865
3867,2009-04-15,55040,3,940131
3868,2012-10-24,76174,5,429858
3869,2006-11-26,128387,2,297430
3870,2017-01-01,94903,0,295572
3871,1996-06-06,175892,16,776351
3872,2011-12-25,61315,16,963950
3873,2016-02-22,129880,20,566899
3874,2016-09-28,99683,25,316373
3875,2008-04-14,173781,25,226317
3876,1997-01-02,70970,19,743610
3877,2007-08-14,130954,14,839248
3878,1998-10-29,46345,3,887566
3879,2012-01-24,44145,30,792470
3880,1998-08-08,88822,14,428180
3881,2017-03-31,110563,9,525336
3882,2013-09-17,48025,28,498787
3883,2017-11-06,97581,26,839231
3884,2014-10-15,113083,9,313288
3885,2015-12-08,164069,24,127173
3886,1989-01-12,188639,21,588460
3887,2015-07-02,92342,5,551333
3888,2016-05-08,198998,19,566958
3889,2015-07-08,55740,3,529577
3890,1998-01-30,105384,2,557680
3891,2009-06-19,166834,2,892154
3892,2005-04-11,61340,0,799051
3893,2017-05-02,91250,2,736292
3894,2001-02-27,51237,4,117439
3895,2014-01-30,52123,13,117609
3896,2007-11-29,156919,15,741827
3897,2013-01-30,110178,3,272764
3898,1990-05-25,77461,21,969179
3899,2000-10-02,84429,27,290034
3900,2014-12-06,87071,1,263830
3901,1990-03-06,118511,30,922248
3902,2010-04-03,56095,29,707574
3903,2007-07-17,177630,26,680969
3904,2007-05-26,80165,8,494889
3905,2012-08-05,161142,7,684149
3906,1998-08-18,62461,13,278859
3907,2015-06-29,115757,23,285041
3908,1997-08-11,114103,18,728895
3909,2010-01-17,74368,11,399016
3910,2013-09-12,157664,4,994718
3911,2013-03-19,45501,24,556083
3912,2015-08-27,198815,10,882134
3913,2015-01-13,78396,25,817988
3914,2012-03-09,51087,26,879513
3915,2017-11-07,48708,18,365457
3916,2008-07-07,58764,11,618290
3917,2002-06-15,129837,20,783350
3918,2002-09-21,82897,26,128609
3919,2003-02-03,74880,12,960399
3920,1997-06-23,135445,24,473440
3921,1985-10-17,114209,2,964644
3922,1992-09-30,166542,23,566715
3923,2012-12-03,73674,11,477896
3924,2015-11-09,69883,0,536615
3925,2005-07-12,78434,14,705892
3926,1986-10-23,51248,23,883988
3927,2013-01-07,167406,2,236364
3928,1987-04-14,105134,29,241463
3929,1983-05-04,183344,18,428371
3930,2003-08-02,104527,27,983260
3931,1987-06-23,63544,16,582862
3932,2008-06-30,128788,18,157916
3933,2017-10-06,56173,1,700062
3934,2008-06-11,54669,20,327259
