id_city,City,County,State,Zip,Region,id_employee
555,Sod,Lincoln,WV,25564,South,814720
556,Coleman,Coleman,GA,39836,South,799474
557,Atlantic Beach,Carteret,NC,28512,South,430660
558,Homer,Winona,MN,55942,Midwest,502976
559,Ronceverte,Greenbrier,WV,24970,South,443961
560,Keystone,Keith,NE,69144,Midwest,980544
561,Effie,Itasca,MN,56639,Midwest,236627
562,Guin,Marion,AL,35563,South,259771
563,Hustler,Juneau,WI,54637,Midwest,316153
564,Montclair,Essex,NJ,7043,Northeast,602901
565,Camp Point,Adams,IL,62320,Midwest,319426
566,Glendale,Maricopa,AZ,85303,West,717322
567,Edmeston,Otsego,NY,13335,Northeast,603441
568,Raton,Colfax,NM,87740,West,316773
569,Indianapolis,Indianapolis,IN,46296,Midwest,561706
570,Iuka,Pratt,KS,67066,Midwest,283233
571,Ogunquit,York,ME,3907,Northeast,360785
572,Azusa,Los Angeles,CA,91702,West,568396
573,Fellsmere,Indian River,FL,32948,South,569208
574,Saint Louis,St. Louis,MO,63123,Midwest,862508
575,Clarks,Merrick,NE,68628,Midwest,595400
576,South Richmond Hill,Queens,NY,11419,Northeast,391677
577,Diamond City,Boone,AR,72630,South,629094
578,Cheyenne,Laramie,WY,82008,West,538099
579,Richmond,Fort Bend,TX,77406,South,447315
580,Crystal Lake,McHenry,IL,60039,Midwest,866533
581,Saint Mary Of The Woods,Vigo,IN,47876,Midwest,223842
582,Bruce,Brookings,SD,57220,Midwest,695913
583,Linthicum Heights,Anne Arundel,MD,21090,South,703258
584,Halsey,Linn,OR,97348,West,799440
585,Cloquet,Carlton,MN,55720,Midwest,322907
586,Kimmell,Noble,IN,46760,Midwest,927582
587,North Anson,Somerset,ME,4958,Northeast,421662
588,La Jara,Conejos,CO,81140,West,626217
589,Fayetteville,Cumberland,NC,28312,South,563278
590,Deltona,Volusia,FL,32725,South,377693
591,Branch,Acadia,LA,70516,South,890991
592,Windsor Mill,Baltimore,MD,21244,South,314801
593,Apulia Station,Onondaga,NY,13020,Northeast,207814
594,Isaban,McDowell,WV,24846,South,202115
595,Las Vegas,Clark,NV,89149,West,921413
596,Liberty,Putnam,WV,25124,South,156912
597,Padroni,Logan,CO,80745,West,214684
598,Belmond,Wright,IA,50421,Midwest,915227
599,Green,Summit,OH,44232,Midwest,358685
600,Drift,Floyd,KY,41619,South,893055
601,Lake Orion,Oakland,MI,48361,Midwest,195707
602,Tyler,Smith,TX,75703,South,848244
603,Truesdale,Buena Vista,IA,50592,Midwest,264711
604,Cincinnati,Hamilton,OH,45253,Midwest,504189
605,Bonita Springs,Bonita Springs,FL,33923,South,930232
606,Boulder,Boulder,CO,80302,West,163114
607,Ottosen,Humboldt,IA,50570,Midwest,653650
608,Alston,Montgomery,GA,30412,South,114498
609,Northridge,Los Angeles,CA,91326,West,879035
610,Carrollton,Dallas,TX,75006,South,644180
611,Buskirk,Rensselaer,NY,12028,Northeast,228031
612,Schnecksville,Lehigh,PA,18078,Northeast,338621
613,Denair,Stanislaus,CA,95316,West,920425
614,Fontana,San Bernardino,CA,92337,West,378735
615,Barker,Niagara,NY,14012,Northeast,781527
616,Plymouth,Wayne,MI,48170,Midwest,517758
617,New Haven,Macomb,MI,48050,Midwest,419690
618,Draper,Salt Lake,UT,84020,West,215358
619,Forrest City,St. Francis,AR,72336,South,268404
620,Ft Devens,Ft Devens,MA,1433,Northeast,844671
621,Hull,Liberty,TX,77564,South,631876
622,Sharon Grove,Todd,KY,42280,South,666689
623,Mount Vernon,Mobile,AL,36560,South,317405
624,Rushville,Schuyler,IL,62681,Midwest,266463
625,Cedar Springs,Cedar Springs,GA,39832,South,326786
626,Brownville,Nemaha,NE,68321,Midwest,812211
627,Secor,Woodford,IL,61771,Midwest,634529
628,White Heath,Piatt,IL,61884,Midwest,831799
629,Camden,Camden,NJ,8103,Northeast,525091
630,Sugar Hill,Sugar Hill,NH,3586,Northeast,978800
631,Brady Lake,Portage,OH,44211,Midwest,739146
632,Moulton,Lavaca,TX,77975,South,567772
633,Waianae,Honolulu,HI,96792,West,310173
634,San Francisco,San Francisco,CA,94155,West,144548
635,Monroe,Ouachita,LA,71213,South,734469
636,Las Vegas,Clark,NV,89185,West,630016
637,Mc Shan,Pickens,AL,35471,South,780778
638,Lansing,Eaton,MI,48907,Midwest,538505
639,Lakeland,Livingston,MI,48143,Midwest,579723
640,Point Of Rocks,Sweetwater,WY,82942,West,901762
641,Ninety Six,Greenwood,SC,29666,South,765235
642,Laguna Park,Bosque,TX,76644,South,186047
643,Kettleman City,Kings,CA,93239,West,389919
644,New Rumley,Harrison,OH,43984,Midwest,990488
645,Cobleskill,Schoharie,NY,12043,Northeast,385559
646,Protection,Comanche,KS,67127,Midwest,998903
647,Linden,Montgomery,IN,47955,Midwest,929869
648,Hillsboro,Marion,KS,67063,Midwest,435093
649,Saint Petersburg,Pinellas,FL,33710,South,858385
650,Coker,Tuscaloosa,AL,35452,South,716058
651,Mesilla Park,Doña Ana,NM,88047,West,371501
652,Mesa,Maricopa,AZ,85212,West,330900
653,Catalina,Pima,AZ,85738,West,508854
654,Stony Run,Berks,PA,19557,Northeast,417646
655,Bronx,Bronx,NY,10468,Northeast,196640
656,Dearborn,Wayne,MI,48128,Midwest,732435
657,Dallas,Dallas,TX,75315,South,784503
658,Houston,Harris,TX,77037,South,705501
659,Ellenboro,Rutherford,NC,28040,South,655342
660,Orlando,Orange,FL,32828,South,945089
661,Mobile,Mobile,AL,36611,South,935819
662,Syracuse,Onondaga,NY,13251,Northeast,772602
663,San Diego,San Diego,CA,92147,West,890888
664,Petal,Forrest,MS,39465,South,927902
665,Allen Junction,Wyoming,WV,25810,South,919021
666,Burlington,Alamance,NC,27217,South,361407
667,Longville,Beauregard,LA,70652,South,175904
668,Seattle,King,WA,98181,West,251891
669,Alton,Halifax,VA,24520,South,965500
670,Muncie,Vermilion,IL,61857,Midwest,166633
671,Miller City,Alexander,IL,62962,Midwest,259575
672,Beardsley,Big Stone,MN,56211,Midwest,836165
673,Louisville,Jefferson,KY,40231,South,484597
674,Santa Monica,Los Angeles,CA,90408,West,682475
675,San Diego,San Diego,CA,92145,West,825983
676,Adams,Umatilla,OR,97810,West,128477
677,Sackets Harbor,Jefferson,NY,13685,Northeast,744163
678,Daly City,San Mateo,CA,94015,West,383161
679,Penn Valley,Nevada,CA,95946,West,507995
680,Paeonian Springs,Loudoun,VA,20129,South,508004
681,San Juan Capistrano,Orange,CA,92693,West,662220
682,Embudo,Rio Arriba,NM,87531,West,347957
683,Luna Pier,Monroe,MI,48157,Midwest,790041
684,Gary,Lake,IN,46406,Midwest,243683
685,Chillicothe,Livingston,MO,64601,Midwest,820854
686,Erie,Erie,PA,16532,Northeast,219494
687,Burlington,Carroll,IN,46915,Midwest,355333
688,Millbrook,Elmore,AL,36054,South,674758
689,Stafford,Monroe,OH,43786,Midwest,591213
690,Mooresville,Limestone,AL,35649,South,606551
691,Sheridan,Chautauqua,NY,14135,Northeast,321983
692,Chicago,Cook,IL,60675,Midwest,280235
693,Saint Francis,Anoka,MN,55070,Midwest,814062
694,Oakland,Warren,KY,42159,South,375719
695,Phoenix,Maricopa,AZ,85085,West,812440
696,State Park,Richland,SC,29147,South,526095
697,Mazon,Grundy,IL,60444,Midwest,480343
698,Lafayette,Tippecanoe,IN,47901,Midwest,387512
699,Norwich,Muskingum,OH,43767,Midwest,411827
700,Wall,Pennington,SD,57790,Midwest,379192
701,Negley,Columbiana,OH,44441,Midwest,745056
702,Sacramento,Sacramento,CA,94278,West,343590
703,Irene,Hill,TX,76650,South,292943
704,Albany,Albany,NY,12260,Northeast,821131
705,Ithaca,Tompkins,NY,14850,Northeast,274488
706,Hornell,Steuben,NY,14843,Northeast,563480
707,Unionville,Appanoose,IA,52594,Midwest,695502
708,Monroe,Snohomish,WA,98272,West,593435
709,Boulder,Boulder,CO,80301,West,628748
710,Los Angeles,Los Angeles,CA,90056,West,391027
711,Roseville,Placer,CA,95747,West,777314
712,Mooreton,Richland,ND,58061,Midwest,987973
713,Palm Coast,Flagler,FL,32137,South,414100
714,Masterson,Moore,TX,79058,South,128069
715,Cooke City,Park,MT,59020,West,953557
716,Rio Grande City,Starr,TX,78582,South,741578
717,Hamlet,Richmond,NC,28345,South,528503
718,Powell,Park,WY,82435,West,992542
719,Pittsfield,Merrimack,NH,3263,Northeast,292646
720,Mc Cool Junction,York,NE,68401,Midwest,704563
721,Fort Lauderdale,Broward,FL,33321,South,698791
722,Washington,District of Columbia,DC,20578,South,526168
723,Truckee,Nevada,CA,96160,West,891639
724,Mohall,Renville,ND,58761,Midwest,641307
725,Big Spring,Breckinridge,KY,40106,South,354053
726,Cumming,Cumming,GA,30131,South,719451
727,Cortland,Trumbull,OH,44410,Midwest,390131
728,Clemons,Washington,NY,12819,Northeast,355249
729,Aroma Park,Kankakee,IL,60910,Midwest,583972
730,Albuquerque,Bernalillo,NM,87110,West,358904
731,Oklahoma City,Oklahoma,OK,73102,South,706362
732,Marion,Plymouth,MA,2738,Northeast,147225
733,Shannon,Lee,MS,38868,South,986041
734,Los Angeles,Los Angeles,CA,90077,West,929826
735,Isola,Humphreys,MS,38754,South,995551
736,Oak Harbor,Ottawa,OH,43449,Midwest,607132
737,Okeechobee,Okeechobee,FL,34973,South,290565
738,Eagle River,Vilas,WI,54521,Midwest,296852
739,Freeport,Armstrong,PA,16229,Northeast,608230
740,Geneseo,Rice,KS,67444,Midwest,850042
741,Rosedale,Bolivar,MS,38769,South,763441
742,Saint Simons Island,Glynn,GA,31522,South,828962
743,New Town,Middlesex,MA,2456,Northeast,493020
744,Mount Juliet,Wilson,TN,37121,South,530089
745,Doniphan,Ripley,MO,63935,Midwest,386711
746,Litchfield Park,Maricopa,AZ,85340,West,857807
747,Elliott,Lee,SC,29046,South,377190
748,Crawfordville,Taliaferro,GA,30631,South,298803
749,Chetek,Barron,WI,54728,Midwest,372452
750,Gaithersburg,Montgomery,MD,20898,South,580489
751,Jacksonville,Athens,OH,45740,Midwest,613875
752,Waverly,Wright,MN,55390,Midwest,707888
753,Sulphur Springs,Henry,IN,47388,Midwest,184562
754,Orlando,Orange,FL,32860,South,695969
755,Burton,Genesee,MI,48529,Midwest,445332
756,Hartford,Hartford,CT,6126,Northeast,624271
757,Baltimore,Baltimore (city),MD,21260,South,861922
758,Culver City,Los Angeles,CA,90233,West,658898
759,Wentworth,Newton,MO,64873,Midwest,127075
760,Vichy,Maries,MO,65580,Midwest,423011
761,Rochester,Windsor,VT,5767,Northeast,711581
762,Tiltonsville,Jefferson,OH,43963,Midwest,927847
763,Kingsburg,Fresno,CA,93631,West,977563
764,Brookline Village,Norfolk,MA,2447,Northeast,232875
765,Ferndale,Whatcom,WA,98248,West,642447
766,Laconia,Harrison,IN,47135,Midwest,609424
767,Hernando,Citrus,FL,34442,South,176971
768,Mullinville,Kiowa,KS,67109,Midwest,124449
769,Bohannon,Mathews,VA,23021,South,720547
770,Whitewright,Grayson,TX,75491,South,449995
771,Middlesex,Johnston,NC,27557,South,652873
772,Winston,Broadwater,MT,59647,West,703906
773,Oxford,Talbot,MD,21654,South,294025
774,Birmingham,Jefferson,AL,35293,South,682902
775,Sistersville,Tyler,WV,26175,South,649679
776,Orange,Orange,CA,92666,West,626899
777,Fowler,Adams,IL,62338,Midwest,118144
778,New Market,Montgomery,IN,47965,Midwest,875693
779,Wattsburg,Erie,PA,16442,Northeast,409197
780,Lynn,Essex,MA,1902,Northeast,556895
781,Grand Rapids,Kent,MI,49501,Midwest,258062
782,Hamilton,Greenwood,KS,66853,Midwest,888447
783,Hebron,Oxford,ME,4238,Northeast,184520
784,Cumming,Warren,IA,50061,Midwest,234615
785,Skagway,Skagway-Hoonah-Angoon,AK,99840,West,880500
786,Sieper,Rapides,LA,71472,South,276557
787,Blount,Kanawha,WV,25025,South,253914
788,Longboat Key,Manatee,FL,34228,South,214151
789,Minneapolis,Hennepin,MN,55424,Midwest,600965
790,Dunfermline,Fulton,IL,61524,Midwest,582395
791,Naples,Collier,FL,34101,South,268040
792,Seymour,Champaign,IL,61875,Midwest,265738
793,San Miguel,San Luis Obispo,CA,93451,West,386523
794,Kansas City,Jackson,MO,64142,Midwest,738090
795,Silver Spring,Montgomery,MD,20918,South,597179
796,Waco,McLennan,TX,76706,South,667427
797,Frenchboro,Hancock,ME,4635,Northeast,569695
798,Inverness,Citrus,FL,34453,South,690528
799,Kellogg,Shoshone,ID,83837,West,345118
800,Windsor,Ashtabula,OH,44099,Midwest,163411
801,Feura Bush,Albany,NY,12067,Northeast,751229
802,Harrisonville,Cass,MO,64701,Midwest,918594
803,Clarkston,Oakland,MI,48346,Midwest,366810
804,Bloom City,Bloom City,WI,54617,Midwest,813992
805,Longview,Cowlitz,WA,98632,West,596960
806,Virginia Beach,Virginia Beach (city),VA,23464,South,930076
807,Huntington Station,Suffolk,NY,11750,Northeast,606888
808,Ludlow,McKean,PA,16333,Northeast,381302
809,Burkes Garden,Tazewell,VA,24608,South,365733
810,Orlando,Orange,FL,32856,South,211648
811,Norris,Madison,MT,59745,West,998499
812,Richmond,Fort Bend,TX,77407,South,275262
813,Offutt A F B,Sarpy,NE,68113,Midwest,366361
814,Far Rockaway,Queens,NY,11693,Northeast,495571
815,Vinton,Calcasieu,LA,70668,South,400422
816,Damascus,Faulkner,AR,72039,South,641760
817,Philadelphia,Philadelphia,PA,19185,Northeast,216738
818,Stinnett,Hutchinson,TX,79083,South,983720
819,Hardwick,Baldwin,GA,31034,South,818136
820,Middlesboro,Bell,KY,40965,South,186578
821,Saint Louis,St. Louis,MO,63114,Midwest,299513
822,South Dayton,Cattaraugus,NY,14138,Northeast,361480
823,Old Mission,Grand Traverse,MI,49673,Midwest,473266
824,Central City,Linn,IA,52214,Midwest,967064
825,Greenville,Muhlenberg,KY,42345,South,720426
826,Pearland,Brazoria,TX,77584,South,811632
827,Bonita,Morehouse,LA,71223,South,428584
828,Totowa,Passaic,NJ,7512,Northeast,961569
829,Millville,Worcester,MA,1529,Northeast,488863
830,Tripler Army Medical Ctr,Honolulu,HI,96859,West,694905
831,Mott,Hettinger,ND,58646,Midwest,768563
832,Beallsville,Montgomery,MD,20839,South,194454
833,Narvon,Lancaster,PA,17555,Northeast,476189
834,Fresno,Fresno,CA,93706,West,786096
835,Cassadaga,Chautauqua,NY,14718,Northeast,557710
836,Princeton,Johnston,NC,27569,South,861085
837,Tualatin,Washington,OR,97062,West,374081
838,Milnesand,Roosevelt,NM,88125,West,954614
839,Springfield,Hampden,MA,1139,Northeast,687789
840,Waterman,DeKalb,IL,60556,Midwest,563948
841,Myrtle,Oregon,MO,65778,Midwest,319531
842,Virginia Beach,Virginia Beach (city),VA,23455,South,622824
843,Wilkes Barre,Luzerne,PA,18773,Northeast,725043
844,Ider,DeKalb,AL,35981,South,882089
845,Corpus Christi,Nueces,TX,78415,South,964283
846,Arlington,Arlington,VA,22244,South,335484
847,Baldwin City,Douglas,KS,66006,Midwest,424085
848,Aberdeen,Bingham,ID,83210,West,162785
849,Riverton,Litchfield,CT,6065,Northeast,210955
850,Heyburn,Minidoka,ID,83336,West,884750
851,Apache Junction,Pinal,AZ,85119,West,575116
852,New Orleans,Orleans,LA,70190,South,757652
853,Pensacola,Escambia,FL,32534,South,838027
854,Emlyn,Whitley,KY,40730,South,879616
855,Greenville,Greenville,SC,29609,South,517817
856,Alpine,Utah,UT,84004,West,480982
857,Toledo,Lucas,OH,43614,Midwest,569298
858,Norwalk,Fairfield,CT,6855,Northeast,759808
859,Kennard,Henry,IN,47351,Midwest,321903
860,China Spring,McLennan,TX,76633,South,143317
861,Dixie,Walla Walla,WA,99329,West,809667
862,Galveston,Galveston,TX,77555,South,523237
863,Pounding Mill,Tazewell,VA,24637,South,633556
864,Copeland,Copeland,FL,33926,South,938396
865,Gretna,Jefferson,LA,70054,South,283154
866,Pleasant Unity,Westmoreland,PA,15676,Northeast,304382
867,Madison,Dane,WI,53703,Midwest,685306
868,Sylva,Jackson,NC,28779,South,153156
869,Fillmore,Putnam,IN,46128,Midwest,306626
870,Harleton,Harrison,TX,75651,South,341823
871,Pleasant Grove,Jefferson,AL,35127,South,471637
872,Center Sandwich,Carroll,NH,3227,Northeast,431532
873,Ball,Rapides,LA,71405,South,781612
874,Kinards,Newberry,SC,29355,South,542082
875,Raleigh,Wake,NC,27690,South,550764
876,Davin,Logan,WV,25617,South,154437
877,Craigsville,Nicholas,WV,26205,South,176482
878,Willard,Huron,OH,44890,Midwest,666715
879,Mammoth,Westmoreland,PA,15664,Northeast,138019
880,Cibola,La Paz,AZ,85328,West,842541
881,Whitinsville,Worcester,MA,1588,Northeast,873670
882,Boca Raton,Palm Beach,FL,33429,South,290646
883,Carle Place,Nassau,NY,11514,Northeast,786408
884,Jamaica,Jamaica,NY,11410,Northeast,559051
885,Charleston,Kanawha,WV,25389,South,516893
886,Williamsburg,Greenbrier,WV,24991,South,760501
887,New Waverly,Cass,IN,46961,Midwest,511609
888,Farmington,Oconee,GA,30638,South,868039
889,East Liverpool,Columbiana,OH,43920,Midwest,469485
890,Pawnee Rock,Barton,KS,67567,Midwest,264051
891,Yorba Linda,Orange,CA,92886,West,583643
892,Shenandoah,Page,VA,22849,South,681669
893,Ocala,Marion,FL,34483,South,272735
894,Grant,Montgomery,IA,50847,Midwest,677434
895,Wallace,Marlboro,SC,29596,South,985202
896,Blanchard,Caddo,LA,71009,South,996307
897,Fort Bragg,Mendocino,CA,95437,West,326436
898,Dallas,Dallas,TX,75373,South,412382
899,Nortonville,Jefferson,KS,66060,Midwest,536653
900,Sumner,Oxford,ME,4292,Northeast,961962
901,French Lick,Orange,IN,47432,Midwest,347222
902,Mabelvale,Pulaski,AR,72103,South,818991
903,Fort Wayne,Allen,IN,46808,Midwest,798815
904,Watertown,Jefferson,WI,53094,Midwest,396181
905,West Jefferson,Madison,OH,43162,Midwest,715790
906,Williams,Josephine,OR,97544,West,366282
907,Lake Waccamaw,Columbus,NC,28450,South,420178
908,Springfield,Walworth,WI,53176,Midwest,490788
909,New Bern,Craven,NC,28560,South,600534
910,Fairfax,Marin,CA,94978,West,373020
911,Jim Thorpe,Carbon,PA,18229,Northeast,917053
912,Freeport,Brazoria,TX,77541,South,978259
913,Haven,Reno,KS,67543,Midwest,770283
914,Fort Meade,Meade,SD,57741,Midwest,522846
915,Newville,Henry,AL,36353,South,490361
916,Mentor,Lake,OH,44061,Midwest,634421
917,Tipton,Cedar,IA,52772,Midwest,673541
918,Hope,Steele,ND,58046,Midwest,864503
919,East Wenatchee,Douglas,WA,98802,West,422206
920,Nubieber,Lassen,CA,96068,West,857332
921,Oshkosh,Winnebago,WI,54903,Midwest,313842
922,Ellinwood,Barton,KS,67526,Midwest,465030
923,Old Westbury,Nassau,NY,11568,Northeast,445222
924,San Jose,Santa Clara,CA,95126,West,703376
925,Beverly Hills,Citrus,FL,34465,South,166058
926,Smithland,Livingston,KY,42081,South,344365
927,Refugio,Refugio,TX,78377,South,943721
928,Birmingham,Shelby,AL,35242,South,798377
929,New York City,New York,NY,10096,Northeast,665127
930,Venus,Highlands,FL,33960,South,272721
931,Spring Hill,Maury,TN,37174,South,659738
932,North Las Vegas,Clark,NV,89036,West,702625
933,Phillipsport,Sullivan,NY,12769,Northeast,462146
934,South Mills,Camden,NC,27976,South,453137
935,Lake Placid,Essex,NY,12946,Northeast,114310
936,Bellows Falls,Windham,VT,5101,Northeast,740330
937,Rushville,Sheridan,NE,69360,Midwest,200325
938,Petersburg,Petersburg (city),VA,23805,South,861734
939,Mingus,Palo Pinto,TX,76463,South,586654
940,Altus,Jackson,OK,73522,South,673342
941,Fanshawe,Le Flore,OK,74935,South,128935
942,Blue Grass,Highland,VA,24413,South,337405
943,Oakham,Worcester,MA,1068,Northeast,152914
944,Richmond,Richmond (city),VA,23261,South,770846
945,Morrison,Grundy,IA,50657,Midwest,815534
946,South Newfane,Windham,VT,5351,Northeast,618048
947,Newport,Giles,VA,24128,South,456328
948,Evansville,Vanderburgh,IN,47703,Midwest,704021
949,Mckenzie,Burleigh,ND,58553,Midwest,173346
950,Cincinnati,Hamilton,OH,45242,Midwest,850385
951,West Sacramento,Yolo,CA,95691,West,619779
952,Wolf Summit,Wolf Summit,WV,26462,South,521177
953,Saint James,Washington,MD,21781,South,910461
954,New Fairfield,Fairfield,CT,6812,Northeast,962174
955,Holmes Mill,Harlan,KY,40843,South,648346
956,East Fultonham,Muskingum,OH,43735,Midwest,454793
957,Soperton,Treutlen,GA,30457,South,385006
958,Cerrillos,Santa Fe,NM,87010,West,490144
959,Carlisle,Plaquemines,LA,70042,South,431839
960,Wytheville,Wythe,VA,24382,South,890988
961,Lawrenceville,Tioga,PA,16929,Northeast,827505
962,Cabin Creek,Kanawha,WV,25035,South,353838
963,Whitetop,Grayson,VA,24292,South,156077
964,Essex Junction,Chittenden,VT,5452,Northeast,438976
965,Big Stone Gap,Wise,VA,24219,South,910320
966,Lamar,Barton,MO,64759,Midwest,591722
967,Cochrane,Buffalo,WI,54622,Midwest,872330
968,Pembine,Marinette,WI,54156,Midwest,444949
969,Salter Path,Carteret,NC,28575,South,872654
970,Eltopia,Franklin,WA,99330,West,986185
971,Eveleth,St. Louis,MN,55734,Midwest,844541
972,Jamestown,Cloud,KS,66948,Midwest,839298
973,Columbia,Richland,SC,29222,South,756664
974,Huntington,Cabell,WV,25727,South,132984
975,Knoxville,Knox,TN,37918,South,118770
976,Erie,Whiteside,IL,61250,Midwest,650507
977,Tangier,Tangier,IN,47985,Midwest,643566
978,Monroe,Ouachita,LA,71208,South,955134
